entry_dt,exit_dt,direction,entry_px,exit_px,shares,reason,pnl_pct,pnl_abs
2018-06-15 14:30:00,2018-06-15 14:45:00,Long,1804.7,1833.58,55,TP,1.44,1440.0
2018-06-15 14:45:00,2018-06-15 15:00:00,Long,1809.7,1838.66,55,TP,1.44,1440.0
2018-06-15 15:00:00,2018-06-15 15:15:00,Long,1843.17,1840.0,54,EOD,-0.332,-332.05
2018-06-15 15:15:00,2018-06-22 09:15:00,Long,1841.47,1826.74,54,SL,-0.96,-960.0
2018-06-22 09:15:00,2018-06-22 11:15:00,Long,1825.91,1811.31,54,SL,-0.96,-960.0
2018-06-25 15:15:00,2018-06-26 13:45:00,Long,1820.76,1849.89,54,TP,1.44,1440.0
2018-06-26 13:45:00,2018-06-26 15:15:00,Long,1843.92,1852.05,54,EOD,0.281,280.83
2018-06-27 14:00:00,2018-06-27 15:15:00,Short,1860.77,1857.0,53,EOD,0.043,42.56
2018-06-28 15:00:00,2018-06-28 15:15:00,Short,1827.24,1841.85,54,SL,-0.96,-960.0
2018-06-29 13:00:00,2018-06-29 13:30:00,Long,1866.33,1851.4,53,SL,-0.96,-960.0
2018-07-03 09:45:00,2018-07-03 15:15:00,Long,1875.89,1874.95,53,EOD,-0.21,-209.98
2018-07-05 09:45:00,2018-07-05 15:15:00,Long,1875.19,1883.8,53,EOD,0.299,299.31
2018-07-06 10:00:00,2018-07-06 15:15:00,Long,1902.65,1917.75,52,EOD,0.634,633.58
2018-07-09 10:15:00,2018-07-09 15:15:00,Short,1884.36,1885.0,53,EOD,-0.194,-194.1
2018-07-11 10:00:00,2018-07-11 12:45:00,Long,1926.76,1957.59,51,TP,1.44,1440.0
2018-07-11 12:45:00,2018-07-11 13:15:00,Long,1955.68,1986.97,51,TP,1.44,1440.0
2018-07-11 13:15:00,2018-07-11 15:15:00,Long,1967.18,1970.0,50,EOD,-0.017,-16.81
2018-07-16 12:45:00,2018-07-16 15:15:00,Long,1992.0,1988.85,50,EOD,-0.318,-317.91
2018-07-23 09:45:00,2018-07-23 15:15:00,Long,2008.55,2001.1,49,EOD,-0.531,-531.1
2018-07-24 12:15:00,2018-07-24 15:15:00,Short,1991.8,1996.45,50,EOD,-0.393,-393.28
2018-07-25 11:30:00,2018-07-25 15:15:00,Short,1972.61,1977.5,50,EOD,-0.408,-407.73
2018-07-25 15:15:00,2018-07-26 14:00:00,Long,1984.04,1968.17,50,SL,-0.96,-960.0
2018-07-26 14:45:00,2018-07-26 15:15:00,Short,1962.47,1956.0,50,EOD,0.17,169.6
2018-07-27 11:30:00,2018-07-27 15:15:00,Short,1948.98,1943.75,51,EOD,0.108,108.09
2018-07-30 13:30:00,2018-07-30 15:15:00,Long,1950.67,1944.3,51,EOD,-0.487,-486.8
2018-07-31 10:00:00,2018-07-31 15:15:00,Short,1933.43,1944.1,51,EOD,-0.712,-711.72
2018-08-01 09:15:00,2018-08-01 15:15:00,Long,1950.92,1973.8,51,EOD,1.013,1012.52
2018-08-03 14:00:00,2018-08-03 15:15:00,Long,1980.99,1978.0,50,EOD,-0.311,-310.93
2018-08-07 09:45:00,2018-08-07 15:15:00,Short,1962.02,1969.0,50,EOD,-0.516,-515.83
2018-08-08 13:45:00,2018-08-08 15:15:00,Long,1971.89,1975.0,50,EOD,-0.002,-2.05
2018-08-10 12:45:00,2018-08-10 15:15:00,Long,1983.69,1992.0,50,EOD,0.259,258.85
2018-08-16 09:30:00,2018-08-16 15:15:00,Long,2004.55,2009.1,49,EOD,0.067,66.89
2018-08-27 13:30:00,2018-08-27 15:15:00,Long,2057.83,2050.05,48,EOD,-0.538,-537.99
2018-08-28 11:45:00,2018-08-28 15:15:00,Long,2065.08,2069.95,48,EOD,0.076,75.73
2018-08-30 09:30:00,2018-08-30 15:15:00,Long,2077.24,2083.0,48,EOD,0.117,117.38
2018-08-31 09:30:00,2018-08-31 15:15:00,Long,2089.04,2078.0,47,EOD,-0.689,-688.66
2018-09-03 09:15:00,2018-09-03 15:15:00,Short,2079.01,2050.0,48,EOD,1.235,1235.37
2018-09-04 11:00:00,2018-09-04 15:15:00,Long,2091.04,2100.0,47,EOD,0.268,268.25
2018-09-10 12:15:00,2018-09-10 15:15:00,Short,2079.36,2084.0,48,EOD,-0.383,-383.16
2018-09-11 11:45:00,2018-09-11 15:15:00,Short,2064.12,2045.2,48,EOD,0.756,756.49
2018-09-11 15:15:00,2018-09-12 09:30:00,Short,2046.88,2063.25,48,SL,-0.96,-960.0
2018-09-17 09:15:00,2018-09-17 15:15:00,Long,2071.04,2072.45,48,EOD,-0.092,-91.68
2018-09-19 11:00:00,2018-09-19 15:15:00,Long,2085.99,2076.7,47,EOD,-0.605,-605.47
2018-09-21 09:30:00,2018-09-21 14:45:00,Short,2070.06,2086.62,48,SL,-0.96,-960.0
2018-09-21 15:15:00,2018-09-24 10:45:00,Long,2105.4,2139.09,47,TP,1.44,1440.0
2018-09-24 10:45:00,2018-09-24 11:00:00,Long,2121.56,2155.51,47,TP,1.44,1440.0
2018-09-24 11:00:00,2018-09-24 12:15:00,Long,2146.22,2180.56,46,TP,1.44,1440.0
2018-09-24 12:15:00,2018-09-24 15:15:00,Long,2176.64,2208.5,45,EOD,1.304,1303.83
2018-09-25 09:15:00,2018-09-25 09:30:00,Long,2205.1,2187.46,45,SL,-0.96,-960.0
2018-09-26 13:45:00,2018-09-26 15:15:00,Short,2146.73,2147.15,46,EOD,-0.18,-179.75
2018-09-27 15:15:00,2018-09-28 10:00:00,Long,2180.44,2163.0,45,SL,-0.96,-960.0
2018-10-08 12:00:00,2018-10-08 13:00:00,Short,2055.97,2072.42,48,SL,-0.96,-960.0
2018-10-09 13:15:00,2018-10-09 15:15:00,Long,2098.25,2095.9,47,EOD,-0.272,-271.93
2018-10-10 12:15:00,2018-10-10 15:15:00,Short,2047.53,2044.0,48,EOD,0.012,12.19
2018-10-11 09:30:00,2018-10-11 12:45:00,Short,1995.45,2011.42,50,SL,-0.96,-960.0
2018-10-12 09:30:00,2018-10-12 09:45:00,Short,1943.03,1911.94,51,TP,1.44,1440.0
2018-10-12 09:45:00,2018-10-12 10:00:00,Short,1909.19,1924.47,52,SL,-0.96,-960.0
2018-10-12 10:00:00,2018-10-12 13:30:00,Short,1928.04,1943.46,51,SL,-0.96,-960.0
2018-10-12 14:30:00,2018-10-12 15:15:00,Long,1930.81,1915.37,51,SL,-0.96,-960.0
2018-10-16 13:15:00,2018-10-16 15:15:00,Long,1963.43,1963.05,50,EOD,-0.179,-179.42
2018-10-17 12:00:00,2018-10-17 15:15:00,Short,1943.73,1930.0,51,EOD,0.546,546.25
2018-10-17 15:15:00,2018-10-19 09:15:00,Short,1929.73,1898.86,51,TP,1.44,1440.0
2018-10-19 13:45:00,2018-10-19 14:15:00,Short,1882.26,1897.32,53,SL,-0.96,-960.0
2018-10-23 10:15:00,2018-10-23 10:30:00,Short,1857.62,1872.48,53,SL,-0.96,-960.0
2018-10-23 15:15:00,2018-10-24 09:15:00,Short,1837.08,1851.78,54,SL,-0.96,-960.0
2018-10-24 09:45:00,2018-10-24 10:30:00,Short,1819.09,1833.64,54,SL,-0.96,-960.0
2018-10-24 13:15:00,2018-10-24 13:45:00,Long,1866.93,1852.0,53,SL,-0.96,-960.0
2018-10-30 10:45:00,2018-10-30 14:30:00,Long,1900.45,1885.25,52,SL,-0.96,-960.0
2018-10-30 14:45:00,2018-10-30 15:15:00,Short,1885.56,1894.8,53,EOD,-0.65,-650.21
2018-10-31 14:15:00,2018-11-01 09:15:00,Long,1931.02,1915.57,51,SL,-0.96,-960.0
2018-11-01 09:15:00,2018-11-01 09:30:00,Long,1944.62,1929.06,51,SL,-0.96,-960.0
2018-11-02 14:30:00,2018-11-02 15:15:00,Short,1910.99,1912.4,52,EOD,-0.234,-233.57
2018-11-05 13:45:00,2018-11-05 15:15:00,Short,1897.65,1890.85,52,EOD,0.198,198.37
2018-11-06 14:15:00,2018-11-06 15:00:00,Short,1916.39,1931.72,52,SL,-0.96,-960.0
2018-11-13 15:15:00,2018-11-14 09:15:00,Long,1935.97,1920.48,51,SL,-0.96,-960.0
2018-11-14 09:15:00,2018-11-14 09:30:00,Long,1925.96,1910.55,51,SL,-0.96,-960.0
2018-11-15 13:00:00,2018-11-15 14:15:00,Long,1894.8,1879.64,52,SL,-0.96,-960.0
2018-11-15 15:15:00,2018-11-16 09:15:00,Short,1874.41,1889.41,53,SL,-0.96,-960.0
2018-11-19 12:00:00,2018-11-19 14:30:00,Short,1871.51,1886.49,53,SL,-0.96,-960.0
2018-11-21 09:45:00,2018-11-21 12:00:00,Short,1829.18,1799.92,54,TP,1.44,1440.0
2018-11-22 15:00:00,2018-11-22 15:15:00,Short,1809.39,1823.87,55,SL,-0.96,-960.0
2018-11-26 15:00:00,2018-11-26 15:15:00,Long,1860.13,1845.25,53,SL,-0.96,-960.0
2018-11-27 14:00:00,2018-11-27 15:15:00,Long,1873.29,1895.5,53,EOD,1.026,1025.82
2018-11-28 11:00:00,2018-11-28 13:45:00,Long,1934.57,1965.52,51,TP,1.44,1440.0
2018-11-30 15:15:00,2018-12-03 09:15:00,Short,1959.27,1974.94,51,SL,-0.96,-960.0
2018-12-05 10:00:00,2018-12-05 10:45:00,Short,1987.61,2003.51,50,SL,-0.96,-960.0
2018-12-11 14:45:00,2018-12-11 15:15:00,Long,2007.9,1997.05,49,EOD,-0.701,-700.54
2018-12-17 09:30:00,2018-12-17 15:15:00,Long,1993.55,1992.9,50,EOD,-0.192,-192.42
2018-12-18 11:00:00,2018-12-18 14:30:00,Short,1979.91,1995.75,50,SL,-0.96,-960.0
2018-12-18 14:30:00,2018-12-18 15:15:00,Long,1995.8,1987.9,50,EOD,-0.556,-555.7
2018-12-19 09:45:00,2018-12-19 15:15:00,Short,1971.01,1970.8,50,EOD,-0.149,-149.14
2018-12-20 09:15:00,2018-12-20 15:15:00,Long,1954.48,1955.0,51,EOD,-0.133,-133.23
2018-12-21 11:30:00,2018-12-21 15:00:00,Short,1928.69,1897.83,51,TP,1.44,1440.0
2018-12-21 15:00:00,2018-12-21 15:15:00,Short,1912.04,1905.0,52,EOD,0.208,208.38
2018-12-21 15:15:00,2018-12-24 09:15:00,Short,1890.2,1905.33,52,SL,-0.96,-960.0
2018-12-24 15:00:00,2018-12-24 15:15:00,Short,1919.04,1922.0,52,EOD,-0.314,-314.24
2018-12-24 15:15:00,2018-12-26 09:15:00,Short,1919.49,1888.78,52,TP,1.44,1440.0
2018-12-26 09:30:00,2018-12-26 15:15:00,Short,1890.45,1892.0,52,EOD,-0.242,-241.76
2018-12-27 09:15:00,2018-12-27 11:00:00,Long,1909.95,1940.51,52,TP,1.44,1440.0
2018-12-27 11:00:00,2018-12-27 12:30:00,Long,1937.47,1921.97,51,SL,-0.96,-960.0
2018-12-28 09:15:00,2018-12-28 15:15:00,Short,1914.04,1897.0,52,EOD,0.73,730.39
2018-12-28 15:15:00,2018-12-31 09:15:00,Short,1893.75,1908.9,52,SL,-0.96,-960.0
2019-01-02 09:30:00,2019-01-02 15:15:00,Long,1918.56,1919.0,52,EOD,-0.137,-137.0
2019-01-03 12:45:00,2019-01-03 15:15:00,Short,1902.05,1901.0,52,EOD,-0.105,-104.88
2019-01-04 10:30:00,2019-01-04 11:45:00,Short,1849.08,1863.87,54,SL,-0.96,-960.0
2019-01-07 10:30:00,2019-01-07 15:15:00,Long,1888.24,1898.0,52,EOD,0.357,356.69
2019-01-14 10:00:00,2019-01-14 15:15:00,Short,1817.59,1815.0,55,EOD,-0.017,-17.46
2019-01-15 11:15:00,2019-01-15 12:45:00,Long,1854.93,1840.09,53,SL,-0.96,-960.0
2019-01-16 09:15:00,2019-01-16 09:30:00,Long,1870.94,1855.97,53,SL,-0.96,-960.0
2019-01-17 09:30:00,2019-01-17 15:15:00,Long,1889.74,1895.0,52,EOD,0.118,118.11
2019-01-18 15:15:00,2019-01-21 10:30:00,Long,1901.45,1931.87,52,TP,1.44,1440.0
2019-01-21 10:30:00,2019-01-21 12:30:00,Long,1929.61,1914.18,51,SL,-0.96,-960.0
2019-01-24 11:15:00,2019-01-24 15:15:00,Long,1892.25,1902.0,52,EOD,0.355,355.49
2019-01-25 09:15:00,2019-01-25 10:00:00,Long,1902.95,1933.4,52,TP,1.44,1440.0
2019-01-25 10:00:00,2019-01-25 14:15:00,Long,1926.76,1911.35,51,SL,-0.96,-960.0
2019-01-28 10:45:00,2019-01-28 15:15:00,Long,1951.13,1960.0,51,EOD,0.295,294.86
2019-01-29 09:45:00,2019-01-29 10:00:00,Long,1962.88,1947.18,50,SL,-0.96,-960.0
2019-01-29 12:15:00,2019-01-29 13:45:00,Short,1938.58,1954.09,51,SL,-0.96,-960.0
2019-01-29 14:45:00,2019-01-29 15:15:00,Long,1974.54,1983.35,50,EOD,0.286,286.34
2019-01-29 15:15:00,2019-01-30 10:45:00,Long,1980.04,1964.2,50,SL,-0.96,-960.0
2019-01-31 11:15:00,2019-01-31 15:15:00,Long,2004.0,2004.5,49,EOD,-0.135,-135.12
2019-01-31 15:15:00,2019-02-01 09:15:00,Long,2018.11,2001.96,49,SL,-0.96,-960.0
2019-02-01 12:45:00,2019-02-01 15:15:00,Long,2032.47,2024.2,49,EOD,-0.567,-566.68
2019-02-11 11:45:00,2019-02-11 14:30:00,Long,2089.04,2072.33,47,SL,-0.96,-960.0
2019-02-12 09:45:00,2019-02-12 11:30:00,Short,2023.39,2039.57,49,SL,-0.96,-960.0
2019-02-14 15:00:00,2019-02-14 15:15:00,Short,2040.33,2049.0,49,EOD,-0.585,-584.96
2019-02-15 11:45:00,2019-02-15 14:15:00,Short,2028.49,2044.71,49,SL,-0.96,-960.0
2019-02-18 10:15:00,2019-02-18 15:15:00,Short,1995.3,1969.9,50,EOD,1.113,1113.08
2019-02-19 09:15:00,2019-02-19 09:45:00,Short,1969.02,1937.51,50,TP,1.44,1440.0
2019-02-19 09:45:00,2019-02-19 14:45:00,Short,1941.53,1910.46,51,TP,1.44,1440.0
2019-02-19 15:15:00,2019-02-20 09:15:00,Short,1898.9,1914.09,52,SL,-0.96,-960.0
2019-02-20 15:15:00,2019-02-21 09:15:00,Long,1916.91,1901.57,52,SL,-0.96,-960.0
2019-02-21 15:15:00,2019-02-22 12:15:00,Short,1911.99,1927.29,52,SL,-0.96,-960.0
2019-02-25 11:15:00,2019-02-25 14:30:00,Long,1939.37,1970.4,51,TP,1.44,1440.0
2019-02-25 14:30:00,2019-02-26 10:00:00,Long,1969.88,2001.4,50,TP,1.44,1440.0
2019-02-26 10:00:00,2019-02-26 14:30:00,Long,2004.0,2036.07,49,TP,1.44,1440.0
2019-02-26 14:45:00,2019-02-26 15:15:00,Long,2038.62,2032.0,49,EOD,-0.485,-484.67
2019-03-08 11:15:00,2019-03-08 15:15:00,Long,2028.51,2022.75,49,EOD,-0.444,-444.14
2019-03-11 12:00:00,2019-03-11 15:15:00,Short,2009.34,2016.15,49,EOD,-0.499,-498.68
2019-03-13 09:30:00,2019-03-13 15:15:00,Short,2008.0,1995.0,49,EOD,0.487,487.19
2019-03-14 13:15:00,2019-03-14 15:15:00,Short,1986.01,1990.4,50,EOD,-0.381,-381.22
2019-03-15 11:00:00,2019-03-15 13:15:00,Long,2008.1,2040.23,49,TP,1.44,1440.0
2019-03-15 13:15:00,2019-03-15 13:45:00,Long,2058.08,2041.61,48,SL,-0.96,-960.0
2019-03-15 13:45:00,2019-03-15 14:00:00,Long,2055.73,2039.28,48,SL,-0.96,-960.0
2019-03-19 11:30:00,2019-03-19 15:00:00,Short,2003.9,2019.93,49,SL,-0.96,-960.0
2019-03-19 15:15:00,2019-03-20 15:15:00,Long,2026.01,2009.8,49,SL,-0.96,-960.0
2019-03-22 09:15:00,2019-03-22 15:15:00,Short,2013.89,2010.0,49,EOD,0.033,33.28
2019-04-03 09:15:00,2019-04-03 10:00:00,Long,2086.04,2069.35,47,SL,-0.96,-960.0
2019-04-03 10:00:00,2019-04-03 10:15:00,Long,2076.54,2059.93,48,SL,-0.96,-960.0
2019-04-03 10:15:00,2019-04-03 15:15:00,Long,2068.43,2078.15,48,EOD,0.31,309.74
2019-04-04 14:00:00,2019-04-04 15:15:00,Short,2022.24,2017.0,49,EOD,0.099,99.04
2019-04-05 14:30:00,2019-04-05 15:15:00,Long,2044.37,2051.0,48,EOD,0.164,164.22
2019-04-08 09:15:00,2019-04-08 09:30:00,Long,2060.03,2043.55,48,SL,-0.96,-960.0
2019-04-08 09:30:00,2019-04-08 09:45:00,Long,2052.53,2036.11,48,SL,-0.96,-960.0
2019-04-09 14:30:00,2019-04-09 15:15:00,Long,2093.7,2087.45,47,EOD,-0.458,-458.34
2019-04-10 15:15:00,2019-04-11 15:15:00,Short,2038.48,2025.0,49,EOD,0.501,501.29
2019-04-12 12:00:00,2019-04-12 15:15:00,Short,2014.24,2013.05,49,EOD,-0.101,-100.8
2019-04-15 14:00:00,2019-04-15 15:15:00,Long,2097.25,2112.25,47,EOD,0.555,555.31
2019-04-15 15:15:00,2019-04-16 13:15:00,Long,2116.66,2150.52,47,TP,1.44,1440.0
2019-04-18 14:00:00,2019-04-18 15:15:00,Long,2147.02,2149.3,46,EOD,-0.054,-53.95
2019-04-18 15:15:00,2019-04-22 15:15:00,Long,2153.78,2160.3,46,EOD,0.143,142.89
2019-04-30 09:15:00,2019-04-30 12:45:00,Short,2237.43,2255.33,44,SL,-0.96,-960.0
2019-05-02 11:30:00,2019-05-02 15:15:00,Short,2221.99,2214.7,45,EOD,0.168,168.01
2019-05-06 12:00:00,2019-05-06 15:15:00,Long,2159.03,2157.9,46,EOD,-0.212,-212.29
2019-05-07 09:30:00,2019-05-07 10:45:00,Long,2177.59,2160.17,45,SL,-0.96,-960.0
2019-05-08 09:45:00,2019-05-08 11:15:00,Short,2139.48,2156.6,46,SL,-0.96,-960.0
2019-05-10 09:30:00,2019-05-10 11:15:00,Long,2183.84,2166.37,45,SL,-0.96,-960.0
2019-05-10 12:30:00,2019-05-10 15:15:00,Short,2156.52,2130.3,46,EOD,1.056,1055.9
2019-05-13 09:15:00,2019-05-13 09:30:00,Short,2131.93,2148.99,46,SL,-0.96,-960.0
2019-05-13 12:45:00,2019-05-13 15:15:00,Short,2134.73,2134.0,46,EOD,-0.126,-125.71
2019-05-14 12:00:00,2019-05-14 13:15:00,Short,2076.11,2092.72,48,SL,-0.96,-960.0
2019-05-15 11:30:00,2019-05-15 12:15:00,Long,2120.81,2103.84,47,SL,-0.96,-960.0
2019-05-16 12:45:00,2019-05-16 15:15:00,Long,2118.06,2111.5,47,EOD,-0.47,-469.65
2019-05-20 12:30:00,2019-05-20 15:15:00,Long,2135.72,2148.0,46,EOD,0.415,415.11
2019-05-21 13:45:00,2019-05-21 15:15:00,Short,2110.74,2106.5,47,EOD,0.041,41.07
2019-05-22 12:15:00,2019-05-22 15:15:00,Short,2079.96,2090.0,48,EOD,-0.643,-642.73
2019-05-29 09:15:00,2019-05-29 09:30:00,Short,2078.96,2095.59,48,SL,-0.96,-960.0
2019-05-30 10:00:00,2019-05-30 15:15:00,Long,2139.57,2146.3,46,EOD,0.155,154.58
2019-05-31 11:30:00,2019-05-31 15:15:00,Long,2188.64,2200.0,45,EOD,0.359,358.87
2019-06-03 11:15:00,2019-06-03 15:15:00,Long,2228.46,2240.95,44,EOD,0.4,400.31
2019-06-04 09:15:00,2019-06-04 09:30:00,Long,2225.11,2207.31,44,SL,-0.96,-960.0
2019-06-06 10:45:00,2019-06-06 13:15:00,Short,2159.82,2177.1,46,SL,-0.96,-960.0
2019-06-07 09:30:00,2019-06-07 13:15:00,Short,2153.52,2170.75,46,SL,-0.96,-960.0
2019-06-07 13:30:00,2019-06-07 15:15:00,Long,2171.59,2179.8,46,EOD,0.218,218.28
2019-06-07 15:15:00,2019-06-10 09:15:00,Long,2182.29,2217.21,45,TP,1.44,1440.0
2019-06-10 09:30:00,2019-06-10 15:15:00,Long,2215.96,2229.1,45,EOD,0.433,433.09
2019-06-12 09:30:00,2019-06-12 15:00:00,Short,2232.73,2250.59,44,SL,-0.96,-960.0
2019-06-12 15:00:00,2019-06-12 15:15:00,Long,2249.77,2265.75,44,EOD,0.55,550.1
2019-06-12 15:15:00,2019-06-13 11:00:00,Long,2265.43,2247.31,44,SL,-0.96,-960.0
2019-06-14 09:15:00,2019-06-14 15:15:00,Short,2256.12,2249.8,44,EOD,0.12,120.19
2019-06-24 12:45:00,2019-06-24 15:15:00,Long,2273.59,2277.0,43,EOD,-0.01,-9.85
2019-07-01 13:00:00,2019-07-01 15:15:00,Long,2249.77,2233.05,44,EOD,-0.903,-903.38
2019-07-02 10:30:00,2019-07-02 14:00:00,Short,2229.88,2247.72,44,SL,-0.96,-960.0
2019-07-02 14:00:00,2019-07-02 15:15:00,Long,2243.02,2254.3,44,EOD,0.343,342.85
2019-07-02 15:15:00,2019-07-03 10:00:00,Long,2253.58,2235.55,44,SL,-0.96,-960.0
2019-07-05 12:00:00,2019-07-05 13:15:00,Short,2195.8,2160.67,45,TP,1.44,1440.0
2019-07-09 10:00:00,2019-07-09 15:15:00,Short,2131.83,2121.4,46,EOD,0.329,329.42
2019-07-09 15:15:00,2019-07-10 09:15:00,Long,2136.22,2119.13,46,SL,-0.96,-960.0
2019-07-15 15:15:00,2019-07-16 09:15:00,Long,2148.77,2131.58,46,SL,-0.96,-960.0
2019-07-22 13:45:00,2019-07-22 15:15:00,Long,2114.41,2107.15,47,EOD,-0.503,-503.2
2019-07-23 11:45:00,2019-07-23 15:00:00,Long,2126.06,2109.05,47,SL,-0.96,-960.0
2019-07-23 15:00:00,2019-07-23 15:15:00,Short,2111.79,2119.95,47,EOD,-0.546,-546.23
2019-07-23 15:15:00,2019-07-24 15:15:00,Short,2108.99,2099.0,47,EOD,0.314,313.92
2019-07-25 14:30:00,2019-07-25 15:15:00,Long,2127.86,2128.25,46,EOD,-0.142,-141.83
2019-07-29 15:15:00,2019-07-30 13:00:00,Long,2133.12,2167.25,46,TP,1.44,1440.0
2019-07-30 13:30:00,2019-07-30 15:15:00,Long,2173.54,2176.3,46,EOD,-0.033,-32.84
2019-07-30 15:15:00,2019-07-31 09:15:00,Long,2183.14,2165.68,45,SL,-0.96,-960.0
2019-07-31 15:00:00,2019-07-31 15:15:00,Long,2206.85,2201.0,45,EOD,-0.425,-425.21
2019-07-31 15:15:00,2019-08-01 09:15:00,Long,2208.65,2190.98,45,SL,-0.96,-960.0
2019-08-02 15:15:00,2019-08-05 09:30:00,Long,2208.1,2243.43,45,TP,1.44,1440.0
2019-08-05 09:30:00,2019-08-05 15:15:00,Long,2235.12,2240.0,44,EOD,0.058,58.47
2019-08-06 15:15:00,2019-08-07 09:15:00,Short,2211.74,2229.44,45,SL,-0.96,-960.0
2019-08-07 09:15:00,2019-08-07 15:15:00,Short,2228.89,2218.8,44,EOD,0.292,292.47
2019-08-08 14:45:00,2019-08-08 15:00:00,Long,2275.99,2257.78,43,SL,-0.96,-960.0
2019-08-16 09:30:00,2019-08-16 10:45:00,Short,2178.71,2196.14,45,SL,-0.96,-960.0
2019-08-20 11:30:00,2019-08-20 12:00:00,Long,2194.9,2177.34,45,SL,-0.96,-960.0
2019-08-22 09:30:00,2019-08-22 10:15:00,Short,2181.76,2199.21,45,SL,-0.96,-960.0
2019-08-22 13:00:00,2019-08-22 15:15:00,Long,2225.81,2208.01,44,SL,-0.96,-960.0
2019-08-26 09:15:00,2019-08-26 10:15:00,Long,2248.12,2230.14,44,SL,-0.96,-960.0
2019-08-26 13:15:00,2019-08-26 15:15:00,Long,2272.19,2267.0,44,EOD,-0.388,-388.22
2019-08-28 12:00:00,2019-08-28 14:45:00,Short,2225.74,2243.54,44,SL,-0.96,-960.0
2019-08-30 15:15:00,2019-09-03 15:15:00,Long,2262.93,2244.83,44,SL,-0.96,-960.0
2019-09-04 09:15:00,2019-09-04 15:15:00,Short,2263.87,2245.2,44,EOD,0.665,664.58
2019-09-13 15:15:00,2019-09-16 15:15:00,Long,2143.12,2150.0,46,EOD,0.161,160.98
2019-09-17 11:45:00,2019-09-17 15:15:00,Short,2123.49,2126.4,47,EOD,-0.297,-297.15
2019-09-19 11:00:00,2019-09-19 15:15:00,Short,2097.55,2096.9,47,EOD,-0.129,-128.98
2019-09-23 11:45:00,2019-09-23 14:45:00,Short,2004.45,2020.48,49,SL,-0.96,-960.0
2019-09-24 10:30:00,2019-09-24 15:15:00,Long,2050.77,2047.45,48,EOD,-0.322,-322.13
2019-09-25 11:45:00,2019-09-25 15:15:00,Long,2085.59,2085.8,47,EOD,-0.15,-150.04
2019-09-27 14:15:00,2019-09-27 15:15:00,Short,2057.17,2059.0,48,EOD,-0.249,-248.91
2019-10-01 11:45:00,2019-10-01 15:15:00,Short,2056.02,2060.3,48,EOD,-0.368,-368.1
2019-10-03 09:45:00,2019-10-03 15:15:00,Long,2067.63,2057.0,48,EOD,-0.674,-674.27
2019-10-04 11:00:00,2019-10-04 15:15:00,Long,2085.64,2078.0,47,EOD,-0.526,-526.42
2019-10-11 09:30:00,2019-10-11 09:45:00,Short,1942.23,1957.77,51,SL,-0.96,-960.0
2019-10-14 12:00:00,2019-10-14 15:15:00,Long,2024.71,2022.55,49,EOD,-0.267,-266.77
2019-10-17 09:15:00,2019-10-17 15:15:00,Long,2015.01,2029.0,49,EOD,0.534,534.44
2019-10-22 09:15:00,2019-10-22 11:00:00,Long,2081.04,2064.39,48,SL,-0.96,-960.0
2019-10-23 09:45:00,2019-10-23 10:30:00,Long,2074.09,2057.49,48,SL,-0.96,-960.0
2019-10-23 13:45:00,2019-10-23 15:15:00,Long,2075.69,2082.0,48,EOD,0.144,144.12
2019-10-24 09:30:00,2019-10-24 11:00:00,Long,2078.59,2061.96,48,SL,-0.96,-960.0
2019-10-25 14:15:00,2019-10-25 15:15:00,Long,2109.75,2121.6,47,EOD,0.401,401.47
2019-10-25 15:15:00,2019-10-27 18:15:00,Long,2128.31,2111.29,46,SL,-0.96,-960.0
2019-10-29 10:45:00,2019-10-29 15:15:00,Long,2167.08,2197.5,46,EOD,1.244,1243.59
2019-11-05 14:45:00,2019-11-05 15:15:00,Long,2206.1,2198.0,45,EOD,-0.527,-527.28
2019-11-05 15:15:00,2019-11-06 09:15:00,Long,2206.1,2188.45,45,SL,-0.96,-960.0
2019-11-06 11:30:00,2019-11-06 13:45:00,Short,2180.41,2197.85,45,SL,-0.96,-960.0
2019-11-06 14:15:00,2019-11-06 15:00:00,Long,2204.2,2186.57,45,SL,-0.96,-960.0
2019-11-08 10:30:00,2019-11-08 15:15:00,Short,2158.47,2129.95,46,EOD,1.161,1161.32
2019-11-08 15:15:00,2019-11-11 11:15:00,Short,2128.74,2094.68,46,TP,1.44,1440.0
2019-11-11 11:15:00,2019-11-11 13:30:00,Short,2096.2,2112.97,47,SL,-0.96,-960.0
2019-11-14 12:45:00,2019-11-14 15:15:00,Long,2193.35,2190.0,45,EOD,-0.313,-312.56
2019-11-15 12:00:00,2019-11-15 14:45:00,Long,2206.15,2188.5,45,SL,-0.96,-960.0
2019-11-15 15:00:00,2019-11-15 15:15:00,Short,2186.36,2171.5,45,EOD,0.519,519.5
2019-11-15 15:15:00,2019-11-18 15:15:00,Short,2171.51,2151.0,46,EOD,0.785,784.67
2019-11-19 09:45:00,2019-11-19 15:15:00,Short,2136.23,2109.3,46,EOD,1.101,1100.69
2019-11-22 09:15:00,2019-11-22 13:00:00,Short,2095.95,2062.42,47,TP,1.44,1440.0
2019-11-26 12:30:00,2019-11-26 15:15:00,Short,2065.32,2046.0,48,EOD,0.775,775.3
2019-11-26 15:15:00,2019-11-27 09:15:00,Short,2045.78,2062.14,48,SL,-0.96,-960.0
