entry_dt,exit_dt,direction,entry_px,exit_px,shares,reason,pnl_pct,pnl_abs
2018-02-12 09:30:00,2018-02-12 10:15:00,Short,1498.0,1509.98,66,SL,-0.96,-960.0
2018-02-19 13:00:00,2018-02-19 15:15:00,Long,1460.83,1461.83,68,EOD,-0.092,-91.55
2018-02-21 09:30:00,2018-02-21 10:30:00,Short,1489.26,1501.17,67,SL,-0.96,-960.0
2018-02-23 09:30:00,2018-02-23 11:15:00,Short,1524.69,1500.29,65,TP,1.44,1440.0
2018-02-23 12:30:00,2018-02-23 15:15:00,Short,1530.23,1542.48,65,SL,-0.96,-960.0
2018-03-05 09:45:00,2018-03-05 13:15:00,Short,1527.77,1539.99,65,SL,-0.96,-960.0
2018-03-06 14:30:00,2018-03-06 14:45:00,Long,1541.8,1529.47,64,SL,-0.96,-960.0
2018-03-06 14:45:00,2018-03-06 15:00:00,Long,1538.2,1525.89,65,SL,-0.96,-960.0
2018-03-07 09:15:00,2018-03-07 11:30:00,Long,1530.26,1518.02,65,SL,-0.96,-960.0
2018-03-13 14:45:00,2018-03-13 15:15:00,Long,1443.67,1443.05,69,EOD,-0.203,-203.05
2018-03-14 09:30:00,2018-03-14 15:15:00,Short,1453.47,1443.93,68,EOD,0.497,496.56
2018-03-15 12:00:00,2018-03-15 15:15:00,Long,1433.62,1433.45,69,EOD,-0.172,-171.61
2018-03-20 10:00:00,2018-03-20 15:15:00,Short,1422.87,1434.25,70,SL,-0.96,-960.0
2018-03-21 14:00:00,2018-03-21 15:15:00,Long,1426.36,1428.05,70,EOD,-0.042,-41.71
2018-03-22 15:15:00,2018-03-23 09:15:00,Long,1415.61,1404.28,70,SL,-0.96,-960.0
2018-03-26 15:15:00,2018-03-27 09:15:00,Short,1410.29,1421.58,70,SL,-0.96,-960.0
2018-04-03 09:30:00,2018-04-03 15:15:00,Short,1453.85,1454.28,68,EOD,-0.189,-189.39
2018-04-04 13:15:00,2018-04-04 15:15:00,Long,1454.51,1453.45,68,EOD,-0.233,-232.66
2018-04-06 14:15:00,2018-04-06 15:15:00,Short,1473.11,1469.85,67,EOD,0.062,61.51
2018-04-11 09:15:00,2018-04-11 14:30:00,Long,1474.87,1498.46,67,TP,1.44,1440.0
2018-04-13 11:15:00,2018-04-13 12:30:00,Short,1575.99,1588.6,63,SL,-0.96,-960.0
2018-04-13 12:30:00,2018-04-13 12:45:00,Short,1579.06,1591.69,63,SL,-0.96,-960.0
2018-04-13 12:45:00,2018-04-13 13:00:00,Short,1586.51,1599.2,63,SL,-0.96,-960.0
2018-04-19 10:00:00,2018-04-19 10:15:00,Short,1585.41,1598.09,63,SL,-0.96,-960.0
2018-04-19 10:15:00,2018-04-19 10:30:00,Short,1587.49,1600.19,62,SL,-0.96,-960.0
2018-04-19 10:30:00,2018-04-19 15:15:00,Short,1597.05,1595.58,62,EOD,-0.068,-67.89
2018-05-03 10:30:00,2018-05-03 15:15:00,Long,1746.32,1740.88,57,EOD,-0.472,-471.67
2018-05-04 09:15:00,2018-05-04 15:15:00,Long,1747.3,1739.5,57,EOD,-0.607,-606.59
2018-05-08 15:15:00,2018-05-09 15:15:00,Long,1723.11,1744.25,58,EOD,1.067,1066.79
2018-05-10 11:00:00,2018-05-10 15:15:00,Long,1735.6,1723.15,57,EOD,-0.877,-877.18
2018-05-10 15:15:00,2018-05-11 15:15:00,Long,1725.86,1730.5,57,EOD,0.109,108.71
2018-05-14 15:15:00,2018-05-15 09:15:00,Short,1717.87,1731.61,58,SL,-0.96,-960.0
2018-05-17 15:15:00,2018-05-18 09:15:00,Long,1748.85,1734.86,57,SL,-0.96,-960.0
2018-05-18 09:15:00,2018-05-18 15:15:00,Long,1741.27,1747.5,57,EOD,0.198,197.77
2018-05-18 15:15:00,2018-05-21 09:15:00,Short,1752.87,1766.9,57,SL,-0.96,-960.0
2018-05-28 09:30:00,2018-05-28 11:00:00,Short,1781.64,1753.13,56,TP,1.44,1440.0
2018-05-29 09:30:00,2018-05-29 15:15:00,Short,1763.55,1759.98,56,EOD,0.042,42.31
2018-05-31 10:00:00,2018-05-31 15:15:00,Long,1741.57,1746.0,57,EOD,0.094,94.35
2018-06-01 13:15:00,2018-06-01 15:15:00,Long,1727.86,1732.15,57,EOD,0.088,88.08
2018-06-06 14:45:00,2018-06-06 15:15:00,Long,1722.61,1725.0,58,EOD,-0.021,-21.31
2018-06-08 09:15:00,2018-06-08 15:15:00,Long,1740.87,1744.45,57,EOD,0.046,45.64
2018-06-11 11:45:00,2018-06-11 15:15:00,Short,1752.02,1750.9,57,EOD,-0.096,-95.87
2018-06-14 09:30:00,2018-06-14 10:00:00,Long,1808.05,1793.59,55,SL,-0.96,-960.0
2018-06-14 10:15:00,2018-06-14 13:00:00,Long,1799.65,1785.25,55,SL,-0.96,-960.0
2018-06-15 09:30:00,2018-06-15 14:45:00,Short,1805.5,1819.94,55,SL,-0.96,-960.0
2018-06-27 14:15:00,2018-06-27 15:15:00,Long,1858.93,1857.0,53,EOD,-0.264,-263.77
2018-07-04 09:30:00,2018-07-04 15:15:00,Long,1866.43,1866.95,53,EOD,-0.132,-132.29
2018-07-05 09:15:00,2018-07-05 14:45:00,Short,1869.11,1884.07,53,SL,-0.96,-960.0
2018-07-10 13:15:00,2018-07-10 15:15:00,Long,1874.44,1875.55,53,EOD,-0.101,-100.61
2018-07-24 09:15:00,2018-07-24 10:15:00,Long,2016.01,1999.88,49,SL,-0.96,-960.0
2018-07-24 10:15:00,2018-07-24 12:15:00,Long,2001.8,1985.79,49,SL,-0.96,-960.0
2018-07-25 09:30:00,2018-07-25 15:15:00,Long,1982.54,1977.5,50,EOD,-0.414,-414.26
2018-07-31 10:00:00,2018-07-31 15:15:00,Long,1935.37,1944.1,51,EOD,0.291,291.22
2018-07-31 15:15:00,2018-08-01 09:15:00,Short,1939.73,1955.25,51,SL,-0.96,-960.0
2018-08-01 09:15:00,2018-08-01 09:30:00,Short,1948.98,1964.57,51,SL,-0.96,-960.0
2018-08-02 09:30:00,2018-08-02 15:15:00,Short,1978.96,1947.3,50,TP,1.44,1440.0
2018-08-03 09:30:00,2018-08-03 15:15:00,Short,1969.91,1978.0,50,EOD,-0.57,-570.45
2018-08-06 09:30:00,2018-08-06 15:15:00,Short,1987.01,1976.45,50,EOD,0.371,371.25
2018-08-07 10:00:00,2018-08-07 15:15:00,Long,1967.88,1969.0,50,EOD,-0.103,-103.26
2018-08-10 10:45:00,2018-08-10 13:45:00,Short,1978.01,1993.83,50,SL,-0.96,-960.0
2018-08-16 15:15:00,2018-08-17 15:15:00,Long,2006.65,2010.0,49,EOD,0.007,6.8
2018-08-20 12:30:00,2018-08-20 15:15:00,Short,2017.94,2014.15,49,EOD,0.028,27.84
2018-08-29 09:30:00,2018-08-29 15:15:00,Long,2058.63,2073.25,48,EOD,0.55,550.24
2018-09-04 10:00:00,2018-09-04 13:15:00,Short,2083.71,2100.38,47,SL,-0.96,-960.0
2018-09-10 10:15:00,2018-09-10 15:15:00,Long,2089.04,2084.0,47,EOD,-0.401,-401.45
2018-09-14 09:45:00,2018-09-14 15:00:00,Long,2033.02,2065.54,49,TP,1.44,1440.0
2018-09-17 14:30:00,2018-09-17 15:15:00,Short,2073.76,2072.45,48,EOD,-0.097,-96.7
2018-09-19 14:45:00,2018-09-19 15:15:00,Long,2078.64,2076.7,48,EOD,-0.253,-253.27
2018-09-21 09:15:00,2018-09-21 13:45:00,Long,2076.04,2059.43,48,SL,-0.96,-960.0
2018-09-21 13:45:00,2018-09-21 15:00:00,Long,2065.13,2098.17,48,TP,1.44,1440.0
2018-09-25 12:00:00,2018-09-25 13:00:00,Long,2158.53,2193.07,46,TP,1.44,1440.0
2018-09-26 11:30:00,2018-09-26 13:00:00,Long,2175.89,2158.48,45,SL,-0.96,-960.0
2018-09-28 09:15:00,2018-09-28 15:15:00,Short,2177.11,2186.0,45,EOD,-0.568,-568.3
2018-10-05 09:30:00,2018-10-05 10:15:00,Long,2082.54,2065.88,48,SL,-0.96,-960.0
2018-10-05 10:15:00,2018-10-05 14:45:00,Long,2076.64,2109.86,48,TP,1.44,1440.0
2018-10-09 09:30:00,2018-10-09 09:45:00,Short,2095.9,2062.37,47,TP,1.44,1440.0
2018-10-10 11:45:00,2018-10-10 12:00:00,Long,2063.13,2046.63,48,SL,-0.96,-960.0
2018-10-10 12:15:00,2018-10-10 15:15:00,Long,2049.57,2044.0,48,EOD,-0.432,-431.97
2018-10-11 09:30:00,2018-10-11 09:45:00,Long,1997.45,1981.47,50,SL,-0.96,-960.0
2018-10-11 09:45:00,2018-10-11 13:45:00,Long,1987.69,1971.79,50,SL,-0.96,-960.0
2018-10-11 14:30:00,2018-10-11 15:15:00,Long,1964.03,1995.0,50,EOD,1.417,1416.78
2018-10-12 09:30:00,2018-10-12 09:45:00,Long,1944.97,1929.41,51,SL,-0.96,-960.0
2018-10-30 14:45:00,2018-10-30 15:15:00,Long,1887.44,1894.8,52,EOD,0.23,229.77
2018-11-02 13:45:00,2018-11-02 15:15:00,Long,1920.36,1912.4,52,EOD,-0.574,-574.49
2018-11-06 09:30:00,2018-11-06 11:15:00,Short,1921.04,1936.41,52,SL,-0.96,-960.0
2018-11-06 14:15:00,2018-11-06 15:15:00,Long,1918.31,1930.55,52,EOD,0.478,478.13
2018-11-07 17:45:00,2018-11-09 09:15:00,Short,1940.48,1956.0,51,SL,-0.96,-960.0
2018-11-12 15:00:00,2018-11-12 15:15:00,Long,1917.51,1916.9,52,EOD,-0.192,-191.72
2018-11-12 15:15:00,2018-11-13 15:15:00,Long,1916.41,1936.2,52,EOD,0.873,872.78
2018-11-14 09:30:00,2018-11-14 09:45:00,Long,1912.21,1896.91,52,SL,-0.96,-960.0
2018-11-15 10:00:00,2018-11-15 15:15:00,Long,1871.94,1877.0,53,EOD,0.111,110.55
2018-11-16 15:15:00,2018-11-19 15:00:00,Short,1885.81,1900.89,53,SL,-0.96,-960.0
2018-11-22 14:15:00,2018-11-22 15:15:00,Long,1820.41,1816.2,54,EOD,-0.391,-391.25
2018-11-26 14:15:00,2018-11-26 14:30:00,Short,1833.03,1847.7,54,SL,-0.96,-960.0
2018-11-26 14:30:00,2018-11-26 15:15:00,Short,1846.63,1846.0,54,EOD,-0.126,-126.09
2018-11-29 13:15:00,2018-11-29 15:15:00,Long,1957.73,1969.0,51,EOD,0.416,415.75
2018-11-30 09:45:00,2018-11-30 15:15:00,Short,1983.51,1974.8,50,EOD,0.279,279.01
2018-12-05 09:30:00,2018-12-05 15:15:00,Long,1990.34,2003.9,50,EOD,0.521,521.05
2018-12-06 15:00:00,2018-12-06 15:15:00,Long,1985.79,1990.0,50,EOD,0.052,51.89
2018-12-07 14:15:00,2018-12-07 15:15:00,Short,1999.15,1999.85,50,EOD,-0.195,-195.02
2018-12-13 09:30:00,2018-12-13 10:45:00,Short,2019.54,1987.23,49,TP,1.44,1440.0
2018-12-14 09:15:00,2018-12-14 15:15:00,Long,1983.99,1989.0,50,EOD,0.092,92.45
2018-12-17 13:30:00,2018-12-17 15:15:00,Short,1995.85,1992.9,50,EOD,-0.012,-12.11
2018-12-19 09:30:00,2018-12-19 15:15:00,Long,1973.09,1970.8,50,EOD,-0.276,-275.86
2018-12-20 10:00:00,2018-12-20 15:15:00,Long,1961.03,1955.0,50,EOD,-0.467,-467.49
2018-12-21 09:30:00,2018-12-21 09:45:00,Long,1948.97,1933.38,51,SL,-0.96,-960.0
2018-12-21 09:45:00,2018-12-21 14:00:00,Long,1937.12,1921.62,51,SL,-0.96,-960.0
2018-12-27 15:15:00,2018-12-28 15:15:00,Long,1904.45,1897.0,52,EOD,-0.551,-551.28
2019-01-21 15:15:00,2019-01-22 09:15:00,Long,1907.3,1892.04,52,SL,-0.96,-960.0
2019-01-22 09:15:00,2019-01-22 14:45:00,Long,1908.05,1892.79,52,SL,-0.96,-960.0
2019-01-25 14:30:00,2019-01-25 15:15:00,Long,1912.41,1919.7,52,EOD,0.221,221.42
2019-01-29 14:30:00,2019-01-29 15:00:00,Short,1963.42,1979.13,50,SL,-0.96,-960.0
2019-02-07 14:15:00,2019-02-07 15:15:00,Short,2090.7,2077.75,47,EOD,0.46,459.61
2019-02-08 15:15:00,2019-02-11 12:15:00,Long,2062.68,2095.68,48,TP,1.44,1440.0
2019-02-13 09:45:00,2019-02-13 15:15:00,Short,2067.32,2057.0,48,EOD,0.339,339.0
2019-02-14 14:45:00,2019-02-14 15:15:00,Long,2039.97,2049.0,49,EOD,0.283,282.68
2019-02-15 10:00:00,2019-02-15 12:00:00,Long,2035.52,2019.23,49,SL,-0.96,-960.0
2019-02-15 12:00:00,2019-02-15 15:15:00,Long,2021.01,2034.6,49,EOD,0.512,512.44
2019-02-21 15:00:00,2019-02-21 15:15:00,Long,1916.91,1911.95,52,EOD,-0.419,-418.64
2019-02-21 15:15:00,2019-02-22 15:15:00,Long,1913.91,1929.0,52,EOD,0.629,628.62
2019-03-05 09:45:00,2019-03-05 15:15:00,Long,1988.24,1985.05,50,EOD,-0.321,-320.63
2019-03-11 15:00:00,2019-03-11 15:15:00,Short,2017.44,2016.15,49,EOD,-0.096,-96.02
2019-03-12 13:45:00,2019-03-12 15:15:00,Long,2013.26,2009.1,49,EOD,-0.366,-366.44
2019-03-13 09:15:00,2019-03-13 12:15:00,Long,2014.01,1997.89,49,SL,-0.96,-960.0
2019-03-13 12:45:00,2019-03-13 15:15:00,Long,1991.1,1995.0,50,EOD,0.036,36.12
2019-03-26 14:30:00,2019-03-26 14:45:00,Short,1970.91,1986.68,50,SL,-0.96,-960.0
2019-03-27 09:30:00,2019-03-27 15:15:00,Short,1986.81,1964.85,50,EOD,0.945,945.1
2019-04-04 10:00:00,2019-04-04 12:30:00,Long,2068.53,2051.99,48,SL,-0.96,-960.0
2019-04-05 14:45:00,2019-04-05 15:15:00,Short,2041.18,2051.0,48,EOD,-0.641,-641.15
2019-04-08 14:45:00,2019-04-08 15:15:00,Short,2062.52,2073.6,48,EOD,-0.697,-697.29
2019-04-11 10:00:00,2019-04-11 12:15:00,Long,2037.72,2021.42,49,SL,-0.96,-960.0
2019-04-11 12:15:00,2019-04-11 15:15:00,Long,2025.61,2025.0,49,EOD,-0.19,-190.23
2019-04-15 09:45:00,2019-04-15 10:30:00,Short,2052.97,2069.4,48,SL,-0.96,-960.0
2019-04-16 15:00:00,2019-04-16 15:15:00,Long,2130.91,2137.0,46,EOD,0.126,125.56
2019-04-16 15:15:00,2019-04-18 09:15:00,Long,2131.97,2114.91,46,SL,-0.96,-960.0
2019-04-18 09:30:00,2019-04-18 15:15:00,Long,2125.81,2149.3,47,EOD,0.945,944.88
2019-04-30 09:15:00,2019-04-30 15:15:00,Long,2239.67,2256.25,44,EOD,0.58,580.32
2019-05-03 14:45:00,2019-05-03 15:00:00,Long,2143.07,2125.93,46,SL,-0.96,-960.0
2019-05-06 09:30:00,2019-05-06 11:30:00,Long,2127.21,2161.25,47,TP,1.44,1440.0
2019-05-21 13:30:00,2019-05-21 15:15:00,Long,2116.56,2106.5,47,EOD,-0.635,-635.19
2019-05-28 09:30:00,2019-05-28 15:15:00,Long,2066.58,2068.0,48,EOD,-0.091,-91.42
2019-05-29 09:30:00,2019-05-29 15:15:00,Short,2106.95,2116.95,47,EOD,-0.635,-634.81
2019-06-04 09:30:00,2019-06-04 14:45:00,Long,2200.1,2182.5,45,SL,-0.96,-960.0
2019-06-12 14:15:00,2019-06-12 15:00:00,Short,2241.53,2259.46,44,SL,-0.96,-960.0
2019-06-24 09:30:00,2019-06-24 15:15:00,Short,2261.97,2277.0,44,EOD,-0.825,-824.53
2019-06-25 09:30:00,2019-06-25 15:15:00,Long,2257.48,2263.0,44,EOD,0.085,84.6
2019-06-26 15:15:00,2019-06-27 15:15:00,Long,2255.93,2256.2,44,EOD,-0.148,-147.92
2019-06-28 09:30:00,2019-06-28 13:15:00,Long,2248.32,2230.34,44,SL,-0.96,-960.0
2019-06-28 13:30:00,2019-06-28 15:15:00,Long,2230.51,2228.0,44,EOD,-0.273,-272.74
2019-07-02 11:00:00,2019-07-02 15:15:00,Long,2223.81,2254.3,44,EOD,1.211,1211.01
2019-07-05 11:15:00,2019-07-05 11:45:00,Short,2243.68,2207.78,44,TP,1.44,1440.0
2019-07-16 14:15:00,2019-07-16 15:15:00,Short,2111.64,2105.9,47,EOD,0.112,112.0
2019-07-22 09:45:00,2019-07-22 15:15:00,Long,2090.04,2107.15,47,EOD,0.658,658.43
2019-07-23 09:45:00,2019-07-23 15:15:00,Short,2121.69,2119.95,47,EOD,-0.078,-78.05
2019-07-26 10:15:00,2019-07-26 15:15:00,Long,2110.05,2112.65,47,EOD,-0.037,-36.99
2019-08-06 14:45:00,2019-08-06 15:15:00,Long,2218.66,2213.75,45,EOD,-0.381,-381.25
2019-08-06 15:15:00,2019-08-07 15:15:00,Long,2213.96,2218.8,45,EOD,0.059,58.77
2019-08-09 14:00:00,2019-08-09 15:15:00,Short,2265.87,2245.0,44,EOD,0.761,760.91
2019-08-19 12:45:00,2019-08-19 15:15:00,Short,2180.91,2166.0,45,EOD,0.524,523.61
2019-08-26 10:45:00,2019-08-26 12:00:00,Long,2235.82,2271.59,44,TP,1.44,1440.0
2019-08-28 11:00:00,2019-08-28 15:15:00,Long,2228.91,2238.35,44,EOD,0.263,263.35
2019-08-28 15:15:00,2019-08-29 15:15:00,Short,2237.53,2232.0,44,EOD,0.087,87.18
2019-09-12 10:00:00,2019-09-12 12:15:00,Long,2143.97,2126.82,46,SL,-0.96,-960.0
2019-09-19 09:30:00,2019-09-19 10:45:00,Long,2115.06,2098.14,47,SL,-0.96,-960.0
2019-09-19 10:45:00,2019-09-19 15:15:00,Long,2105.05,2096.9,47,EOD,-0.547,-547.26
2019-09-26 10:15:00,2019-09-26 15:15:00,Long,2073.99,2089.6,48,EOD,0.593,592.83
2019-09-27 09:45:00,2019-09-27 15:15:00,Long,2067.88,2059.0,48,EOD,-0.59,-589.59
2019-10-03 14:45:00,2019-10-03 15:15:00,Long,2055.03,2057.0,48,EOD,-0.064,-63.99
2019-10-10 09:30:00,2019-10-10 12:30:00,Long,2020.96,2004.79,49,SL,-0.96,-960.0
2019-10-11 09:30:00,2019-10-11 11:15:00,Long,1944.17,1975.28,51,TP,1.44,1440.0
2019-10-15 09:45:00,2019-10-15 15:15:00,Short,2036.98,2037.8,49,EOD,-0.2,-200.21
2019-10-16 14:30:00,2019-10-16 15:00:00,Short,2030.08,2046.33,49,SL,-0.96,-960.0
2019-10-23 09:30:00,2019-10-23 15:15:00,Short,2070.31,2082.0,48,EOD,-0.724,-724.44
2019-10-24 14:30:00,2019-10-24 15:15:00,Short,2079.16,2079.75,48,EOD,-0.188,-188.38
2019-10-24 15:15:00,2019-10-25 13:45:00,Short,2083.31,2099.97,48,SL,-0.96,-960.0
2019-10-25 13:45:00,2019-10-25 14:15:00,Short,2096.35,2113.12,47,SL,-0.96,-960.0
2019-11-06 14:15:00,2019-11-06 15:15:00,Short,2202.0,2190.8,45,EOD,0.349,348.56
2019-11-08 09:45:00,2019-11-08 10:15:00,Long,2176.09,2158.68,45,SL,-0.96,-960.0
2019-11-15 11:45:00,2019-11-15 15:15:00,Short,2206.0,2170.7,45,TP,1.44,1440.0
2019-11-20 12:30:00,2019-11-20 15:15:00,Long,2097.0,2108.0,47,EOD,0.365,364.66
2019-11-21 15:15:00,2019-11-22 09:15:00,Long,2118.06,2101.11,47,SL,-0.96,-960.0
2019-11-22 09:15:00,2019-11-22 09:30:00,Long,2098.05,2081.26,47,SL,-0.96,-960.0
2019-11-26 11:00:00,2019-11-26 13:45:00,Long,2072.49,2055.91,48,SL,-0.96,-960.0
2019-11-28 14:15:00,2019-11-28 15:15:00,Long,2077.14,2075.9,48,EOD,-0.22,-219.6
2019-12-04 09:30:00,2019-12-04 10:15:00,Long,2071.29,2054.71,48,SL,-0.96,-960.0
2019-12-04 10:15:00,2019-12-04 11:00:00,Long,2068.03,2051.49,48,SL,-0.96,-960.0
2019-12-04 11:00:00,2019-12-04 15:15:00,Long,2056.03,2077.0,48,EOD,0.86,860.05
2019-12-06 13:00:00,2019-12-06 15:15:00,Short,2122.14,2123.65,47,EOD,-0.231,-231.23
2019-12-18 14:15:00,2019-12-18 15:00:00,Long,2179.24,2161.81,45,SL,-0.96,-960.0
2019-12-19 12:00:00,2019-12-19 12:15:00,Short,2200.6,2218.2,45,SL,-0.96,-960.0
2019-12-19 12:15:00,2019-12-19 14:45:00,Short,2202.9,2220.52,45,SL,-0.96,-960.0
2019-12-23 09:30:00,2019-12-23 15:15:00,Short,2231.88,2236.0,44,EOD,-0.344,-344.44
2019-12-30 09:30:00,2019-12-30 11:00:00,Long,2218.11,2200.36,45,SL,-0.96,-960.0
2019-12-30 11:00:00,2019-12-30 11:15:00,Long,2206.3,2188.65,45,SL,-0.96,-960.0
2019-12-30 11:15:00,2019-12-30 15:15:00,Long,2193.75,2183.35,45,EOD,-0.634,-633.91
2020-01-07 09:30:00,2020-01-07 15:15:00,Long,2196.3,2205.0,45,EOD,0.236,236.23
2020-01-08 09:45:00,2020-01-08 12:15:00,Short,2221.89,2239.66,45,SL,-0.96,-960.0
2020-01-09 10:00:00,2020-01-09 15:15:00,Long,2225.26,2220.0,44,EOD,-0.396,-396.47
2020-01-28 13:00:00,2020-01-28 15:15:00,Short,2171.81,2183.0,46,EOD,-0.675,-675.07
2020-02-06 13:00:00,2020-02-06 14:15:00,Long,2136.37,2119.28,46,SL,-0.96,-960.0
2020-02-06 14:15:00,2020-02-06 15:15:00,Long,2124.71,2129.0,47,EOD,0.042,41.82
2020-02-20 13:00:00,2020-02-20 14:30:00,Long,2190.79,2173.27,45,SL,-0.96,-960.0
2020-02-20 14:30:00,2020-02-20 14:45:00,Long,2180.59,2163.15,45,SL,-0.96,-960.0
2020-02-24 14:45:00,2020-02-24 15:00:00,Long,2135.57,2118.48,46,SL,-0.96,-960.0
2020-02-24 15:00:00,2020-02-24 15:15:00,Long,2136.02,2118.93,46,SL,-0.96,-960.0
2020-02-26 11:00:00,2020-02-26 14:15:00,Long,2141.07,2123.94,46,SL,-0.96,-960.0
2020-02-28 09:30:00,2020-02-28 09:45:00,Long,2058.93,2042.46,48,SL,-0.96,-960.0
2020-02-28 09:45:00,2020-02-28 10:45:00,Long,2050.52,2034.12,48,SL,-0.96,-960.0
2020-02-28 10:45:00,2020-02-28 13:00:00,Long,2041.12,2024.79,48,SL,-0.96,-960.0
2020-03-02 14:30:00,2020-03-02 14:45:00,Long,2037.02,2020.72,49,SL,-0.96,-960.0
2020-03-12 09:30:00,2020-03-12 10:00:00,Long,1871.44,1856.46,53,SL,-0.96,-960.0
2020-03-16 14:15:00,2020-03-16 14:45:00,Long,1729.66,1757.34,57,TP,1.44,1440.0
2020-03-17 15:15:00,2020-03-18 09:15:00,Long,1652.63,1679.07,60,TP,1.44,1440.0
2020-03-18 14:00:00,2020-03-18 14:45:00,Short,1695.6,1668.47,58,TP,1.44,1440.0
2020-03-19 09:30:00,2020-03-19 09:45:00,Long,1587.64,1574.94,62,SL,-0.96,-960.0
2020-03-19 09:45:00,2020-03-19 10:00:00,Long,1579.79,1605.07,63,TP,1.44,1440.0
2020-03-19 10:00:00,2020-03-19 10:15:00,Long,1586.69,1612.08,63,TP,1.44,1440.0
2020-03-23 09:30:00,2020-03-23 09:45:00,Long,1681.84,1708.75,59,TP,1.44,1440.0
2020-03-23 09:45:00,2020-03-23 10:45:00,Long,1680.44,1707.33,59,TP,1.44,1440.0
2020-03-24 09:30:00,2020-03-24 09:45:00,Short,1734.08,1706.34,57,TP,1.44,1440.0
2020-03-27 14:00:00,2020-03-27 14:15:00,Short,1804.0,1818.43,55,SL,-0.96,-960.0
2020-04-15 14:45:00,2020-04-15 15:00:00,Long,1752.28,1738.26,57,SL,-0.96,-960.0
2020-04-15 15:00:00,2020-04-15 15:15:00,Long,1741.02,1735.0,57,EOD,-0.506,-505.78
2020-04-22 10:15:00,2020-04-22 12:30:00,Long,1731.22,1758.91,57,TP,1.44,1440.0
2020-04-24 10:30:00,2020-04-24 13:00:00,Long,1823.71,1809.12,54,SL,-0.96,-960.0
2020-05-04 09:30:00,2020-05-04 09:45:00,Short,1927.54,1942.96,51,SL,-0.96,-960.0
2020-05-04 09:45:00,2020-05-04 10:30:00,Short,1947.08,1962.65,51,SL,-0.96,-960.0
2020-05-05 12:15:00,2020-05-05 14:00:00,Short,1970.56,1939.04,50,TP,1.44,1440.0
2020-05-05 14:30:00,2020-05-05 15:15:00,Long,1935.07,1932.75,51,EOD,-0.28,-279.74
2020-05-05 15:15:00,2020-05-06 09:15:00,Long,1934.12,1918.64,51,SL,-0.96,-960.0
2020-05-06 09:30:00,2020-05-06 09:45:00,Long,1914.86,1899.54,52,SL,-0.96,-960.0
2020-05-11 15:00:00,2020-05-11 15:15:00,Long,1936.77,1936.0,51,EOD,-0.2,-199.65
2020-05-11 15:15:00,2020-05-12 09:15:00,Long,1934.32,1918.84,51,SL,-0.96,-960.0
2020-05-12 09:30:00,2020-05-12 10:30:00,Long,1925.61,1956.42,51,TP,1.44,1440.0
2020-05-14 09:30:00,2020-05-14 11:00:00,Long,1917.46,1902.12,52,SL,-0.96,-960.0
2020-05-20 14:15:00,2020-05-20 15:15:00,Short,1952.47,1953.55,51,EOD,-0.215,-215.15
2020-05-27 09:30:00,2020-05-27 13:00:00,Long,1949.97,1981.17,51,TP,1.44,1440.0
2020-05-29 09:15:00,2020-05-29 10:30:00,Short,1981.01,1996.86,50,SL,-0.96,-960.0
2020-06-01 09:30:00,2020-06-01 09:45:00,Short,2009.39,2025.47,49,SL,-0.96,-960.0
2020-06-01 09:45:00,2020-06-01 10:30:00,Short,2017.04,2033.18,49,SL,-0.96,-960.0
2020-06-01 10:30:00,2020-06-01 14:15:00,Short,2028.29,2044.51,49,SL,-0.96,-960.0
2020-06-05 09:30:00,2020-06-05 10:00:00,Long,2057.58,2041.12,48,SL,-0.96,-960.0
2020-06-05 10:00:00,2020-06-05 15:15:00,Long,2053.03,2051.9,48,EOD,-0.215,-214.85
2020-06-08 15:00:00,2020-06-08 15:15:00,Long,2071.24,2069.1,48,EOD,-0.263,-263.08
2020-06-08 15:15:00,2020-06-09 15:15:00,Long,2072.64,2075.0,48,EOD,-0.046,-45.93
2020-06-10 15:15:00,2020-06-11 09:15:00,Long,2104.05,2087.22,47,SL,-0.96,-960.0
2020-06-11 09:30:00,2020-06-11 12:45:00,Long,2085.09,2068.41,47,SL,-0.96,-960.0
2020-06-12 10:15:00,2020-06-12 15:15:00,Long,2019.41,2037.6,49,EOD,0.741,740.8
2020-06-15 11:00:00,2020-06-15 14:15:00,Long,2009.25,2041.4,49,TP,1.44,1440.0
2020-06-22 14:45:00,2020-06-22 15:15:00,Long,2028.76,2032.0,49,EOD,-0.0,-0.49
2020-06-23 09:30:00,2020-06-23 15:15:00,Long,2018.06,2039.0,49,EOD,0.878,877.7
2020-06-30 15:00:00,2020-06-30 15:15:00,Long,2092.55,2075.81,47,SL,-0.96,-960.0
2020-07-02 11:00:00,2020-07-02 13:45:00,Short,2140.13,2157.25,46,SL,-0.96,-960.0
2020-07-07 15:15:00,2020-07-08 14:30:00,Short,2265.67,2229.42,44,TP,1.44,1440.0
2020-07-10 10:00:00,2020-07-10 12:30:00,Long,2191.04,2226.1,45,TP,1.44,1440.0
2020-07-22 11:00:00,2020-07-22 14:00:00,Long,2206.8,2189.15,45,SL,-0.96,-960.0
2020-08-19 09:30:00,2020-08-19 15:15:00,Short,2272.81,2260.0,43,EOD,0.404,403.75
2020-08-20 10:00:00,2020-08-20 15:15:00,Long,2256.83,2249.0,44,EOD,-0.507,-506.85
